,Enhanc_FM(ppm)
20/06/2016 04:00,3.716823205
20/06/2016 05:00,2.05685166
20/06/2016 06:00,5.178427823
20/06/2016 07:00,2.986435654
20/06/2016 08:00,4.742388999
20/06/2016 09:00,6.603954464
20/06/2016 10:00,3.075751838
20/06/2016 11:00,5.022792775
20/06/2016 12:00,6.790255166
20/06/2016 13:00,4.224239563
20/06/2016 14:00,2.757587365
20/06/2016 15:00,1.842379686
20/06/2016 16:00,2.009941363
20/06/2016 17:00,1.25119666
20/06/2016 18:00,0.945444852
20/06/2016 19:00,1.242766335
20/06/2016 20:00,1.817845369
20/06/2016 21:00,1.842261556
20/06/2016 22:00,1.599020059
20/06/2016 23:00,1.314246595
21/06/2016 00:00,1.292432709
21/06/2016 01:00,1.491530688
21/06/2016 02:00,1.071404397
21/06/2016 03:00,1.178426948
21/06/2016 04:00,1.646538784
21/06/2016 05:00,1.825756225
21/06/2016 06:00,1.876376387
21/06/2016 07:00,3.627086777
21/06/2016 08:00,6.824235571
21/06/2016 09:00,11.47119097
21/06/2016 10:00,16.71056612
21/06/2016 11:00,23.56264604
21/06/2016 12:00,49.5399427
21/06/2016 13:00,37.98677773
21/06/2016 14:00,26.09127559
21/06/2016 15:00,9.914373446
21/06/2016 16:00,7.02003345
21/06/2016 17:00,4.58364356
21/06/2016 18:00,2.417108067
21/06/2016 19:00,2.311856717
21/06/2016 20:00,2.74571162
21/06/2016 21:00,1.750718391
21/06/2016 22:00,1.10241406
21/06/2016 23:00,1.931280172
22/06/2016 00:00,2.509934335
22/06/2016 01:00,1.881304039
22/06/2016 02:00,2.206567357
22/06/2016 03:00,1.954142052
22/06/2016 04:00,1.729342211
22/06/2016 05:00,1.014073846
22/06/2016 06:00,1.752068372
22/06/2016 07:00,2.147839602
22/06/2016 08:00,6.880413603
22/06/2016 09:00,8.845311744
22/06/2016 10:00,2.883972819
22/06/2016 11:00,5.221716555
22/06/2016 12:00,25.07693631
22/06/2016 13:00,9.301441772
22/06/2016 14:00,3.237028765
22/06/2016 15:00,3.574422684
22/06/2016 16:00,2.477255124
22/06/2016 17:00,2.197975862
22/06/2016 18:00,2.242228946
22/06/2016 19:00,2.337463938
22/06/2016 20:00,1.908148521
22/06/2016 21:00,1.410391849
22/06/2016 22:00,0.887663516
22/06/2016 23:00,1.982674745
23/06/2016 00:00,2.274934222
23/06/2016 01:00,1.880207071
23/06/2016 02:00,4.093297037
23/06/2016 03:00,1.882879559
23/06/2016 04:00,1.674644461
23/06/2016 05:00,1.797315053
23/06/2016 06:00,0.45401094
23/06/2016 07:00,0.567624146
23/06/2016 08:00,2.307661573
23/06/2016 09:00,4.158616551
23/06/2016 10:00,6.320937529
23/06/2016 11:00,7.806652609
23/06/2016 12:00,7.817232854
23/06/2016 13:00,5.365555318
23/06/2016 14:00,3.078797706
23/06/2016 15:00,1.800281016
23/06/2016 16:00,2.155669235
23/06/2016 17:00,2.572234225
23/06/2016 18:00,1.900974341
23/06/2016 19:00,3.482070066
23/06/2016 20:00,3.200026162
23/06/2016 21:00,3.885218706
23/06/2016 22:00,3.465811302
23/06/2016 23:00,3.174528288
24/06/2016 00:00,2.75080101
24/06/2016 01:00,3.30903045
24/06/2016 02:00,4.245535719
24/06/2016 03:00,3.325035615
24/06/2016 04:00,1.553481341
24/06/2016 05:00,0.619770405
24/06/2016 06:00,0.645436985
24/06/2016 07:00,0.874034884
24/06/2016 08:00,0.826976404
24/06/2016 09:00,1.038726715
24/06/2016 10:00,1.616020989
24/06/2016 11:00,2.679362911
24/06/2016 12:00,3.284921284
24/06/2016 13:00,3.65582167
24/06/2016 14:00,3.712649356
24/06/2016 15:00,2.375598768
24/06/2016 16:00,1.918786793
24/06/2016 17:00,1.948464556
24/06/2016 18:00,2.6426701
24/06/2016 19:00,2.63725581
24/06/2016 20:00,2.794562267
24/06/2016 21:00,2.295794236
24/06/2016 22:00,1.784369328
24/06/2016 23:00,1.387882928
25/06/2016 00:00,1.359450689
25/06/2016 01:00,1.630634396
25/06/2016 02:00,1.861318207
25/06/2016 03:00,1.720612988
25/06/2016 04:00,1.333357796
25/06/2016 05:00,0.9377829
25/06/2016 06:00,0.835717722
25/06/2016 07:00,0.920420166
25/06/2016 08:00,1.620312537
25/06/2016 09:00,2.430211334
25/06/2016 10:00,5.163204379
25/06/2016 11:00,7.973206614
25/06/2016 12:00,8.831131468
25/06/2016 13:00,8.369877845
25/06/2016 14:00,6.920379193
25/06/2016 15:00,2.693750419
25/06/2016 16:00,5.781244866
25/06/2016 17:00,7.124583285
25/06/2016 18:00,2.313675771
25/06/2016 19:00,1.402142184
25/06/2016 20:00,3.384949621
25/06/2016 21:00,1.534912472
25/06/2016 22:00,1.060675743
25/06/2016 23:00,0.905323159
26/06/2016 00:00,0.688816246
26/06/2016 01:00,8.933891518
26/06/2016 02:00,9.065029576
26/06/2016 03:00,8.662535949
26/06/2016 04:00,9.008460362
26/06/2016 05:00,11.34654012
26/06/2016 06:00,14.93351985
26/06/2016 07:00,29.23051922
26/06/2016 08:00,3.726623103
26/06/2016 09:00,3.539561877
26/06/2016 10:00,4.555666142
26/06/2016 11:00,7.290716773
26/06/2016 12:00,8.587929707
26/06/2016 13:00,7.850108553
26/06/2016 14:00,6.462310491
26/06/2016 15:00,3.366545117
26/06/2016 16:00,2.717825125
26/06/2016 17:00,2.154190611
26/06/2016 18:00,1.533487759
26/06/2016 19:00,1.438255764
26/06/2016 20:00,1.832152371
26/06/2016 21:00,2.697953781
26/06/2016 22:00,2.548416914
26/06/2016 23:00,2.671273396
27/06/2016 00:00,1.641968506
27/06/2016 01:00,1.786259398
27/06/2016 02:00,1.739899421
27/06/2016 03:00,1.287687008
27/06/2016 04:00,1.169543643
27/06/2016 05:00,0.969504693
27/06/2016 06:00,2.05187267
27/06/2016 07:00,2.284050987
27/06/2016 08:00,2.251863457
27/06/2016 09:00,2.618739952
27/06/2016 10:00,4.114542844
27/06/2016 11:00,10.15443196
27/06/2016 12:00,22.86703908
27/06/2016 13:00,14.02451074
27/06/2016 14:00,5.723474238
27/06/2016 15:00,3.211825822
27/06/2016 16:00,4.749748525
27/06/2016 17:00,2.288422214
27/06/2016 18:00,1.519709294
27/06/2016 19:00,1.43646904
27/06/2016 20:00,1.566138884
27/06/2016 21:00,1.886878674
27/06/2016 22:00,1.547857777
27/06/2016 23:00,1.315607923
28/06/2016 00:00,2.288991358
28/06/2016 01:00,2.040657441
28/06/2016 02:00,1.216683646
28/06/2016 03:00,1.765129296
28/06/2016 04:00,1.993795284
28/06/2016 05:00,1.969421856
28/06/2016 06:00,1.50421065
28/06/2016 07:00,1.031154158
28/06/2016 08:00,1.143299079
28/06/2016 09:00,2.057218844
28/06/2016 10:00,3.090463796
28/06/2016 11:00,4.413284687
28/06/2016 12:00,5.506257584
28/06/2016 13:00,4.964913729
28/06/2016 14:00,3.872130469
28/06/2016 15:00,3.702043481
28/06/2016 16:00,3.603271319
28/06/2016 17:00,2.381779982
28/06/2016 18:00,3.216102364
28/06/2016 19:00,4.453523835
28/06/2016 20:00,4.454467829
28/06/2016 21:00,3.861155615
28/06/2016 22:00,3.288102514
28/06/2016 23:00,2.133140081
29/06/2016 00:00,3.269839348
29/06/2016 01:00,3.087657705
29/06/2016 02:00,2.61973164
29/06/2016 03:00,2.607617055
29/06/2016 04:00,5.208885785
29/06/2016 05:00,4.529382014
29/06/2016 06:00,4.217921715
29/06/2016 07:00,4.855702735
29/06/2016 08:00,7.329411162
29/06/2016 09:00,9.228883279
29/06/2016 10:00,12.56897445
29/06/2016 11:00,8.762598632
29/06/2016 12:00,7.015808491
29/06/2016 13:00,5.04643693
29/06/2016 14:00,3.740040125
29/06/2016 15:00,2.289661651
29/06/2016 16:00,3.024870542
29/06/2016 17:00,4.6923685
29/06/2016 18:00,10.20652032
29/06/2016 19:00,11.16058679
29/06/2016 20:00,4.963777564
29/06/2016 21:00,8.578405123
29/06/2016 22:00,4.253507192
29/06/2016 23:00,6.022541833
30/06/2016 00:00,5.220899363
30/06/2016 01:00,2.870925232
30/06/2016 02:00,2.686702618
30/06/2016 03:00,2.654577789
30/06/2016 04:00,2.802524631
30/06/2016 05:00,1.726191107
30/06/2016 06:00,1.140783544
30/06/2016 07:00,1.543445943
30/06/2016 08:00,2.831715074
30/06/2016 09:00,2.802411234
30/06/2016 10:00,2.430274091
30/06/2016 11:00,3.890402564
30/06/2016 12:00,11.04771041
30/06/2016 13:00,23.46544485
30/06/2016 14:00,3.725147241
30/06/2016 15:00,2.265569459
30/06/2016 16:00,2.663485921
30/06/2016 17:00,3.763153148
30/06/2016 18:00,2.519576019
30/06/2016 19:00,3.251857167
30/06/2016 20:00,2.962314254
30/06/2016 21:00,1.480130222
30/06/2016 22:00,1.427396658
30/06/2016 23:00,1.085056614
1/07/2016 00:00,1.454242929
1/07/2016 01:00,1.297524039
1/07/2016 02:00,1.254137817
1/07/2016 03:00,2.067725098
1/07/2016 04:00,2.495991003
1/07/2016 05:00,2.400242172
1/07/2016 06:00,2.444916575
1/07/2016 07:00,2.413209494
1/07/2016 08:00,2.536267553
1/07/2016 09:00,2.889401342
1/07/2016 10:00,4.47668331
1/07/2016 11:00,6.310228523
1/07/2016 12:00,6.217842165
1/07/2016 13:00,4.543926103
1/07/2016 14:00,3.955822138
1/07/2016 15:00,3.387455903
1/07/2016 16:00,4.200030834
1/07/2016 17:00,3.246644649
1/07/2016 18:00,2.768180596
1/07/2016 19:00,2.584270126
1/07/2016 20:00,5.117701194
1/07/2016 21:00,5.721034487
1/07/2016 22:00,5.545387679
1/07/2016 23:00,4.887598265
2/07/2016 00:00,4.925218972
2/07/2016 01:00,5.643678649
2/07/2016 02:00,5.435195839
2/07/2016 03:00,5.16870086
2/07/2016 04:00,4.858131069
2/07/2016 05:00,4.331287915
2/07/2016 06:00,4.606163936
2/07/2016 07:00,4.388996894
2/07/2016 08:00,2.698704996
2/07/2016 09:00,4.809791709
2/07/2016 10:00,8.476694879
2/07/2016 11:00,12.76795583
2/07/2016 12:00,4.593213823
2/07/2016 13:00,4.614717669
2/07/2016 14:00,2.300070385
2/07/2016 15:00,2.309058084
2/07/2016 16:00,2.926188853
2/07/2016 17:00,1.513178967
2/07/2016 18:00,1.229577698
2/07/2016 19:00,1.194075346
2/07/2016 20:00,1.485838399
2/07/2016 21:00,1.746982331
2/07/2016 22:00,1.477482178
2/07/2016 23:00,1.282625413
3/07/2016 00:00,1.28270373
3/07/2016 01:00,0.992815834
3/07/2016 02:00,1.27551203
3/07/2016 03:00,1.149101306
3/07/2016 04:00,1.264696956
3/07/2016 05:00,0.834873549
3/07/2016 06:00,0.561974133
3/07/2016 07:00,0.585365992
3/07/2016 08:00,0.578003096
3/07/2016 09:00,0.739695358
3/07/2016 10:00,1.087134495
3/07/2016 11:00,1.079900635
3/07/2016 12:00,1.094504193
3/07/2016 13:00,1.106164496
3/07/2016 14:00,1.367417773
3/07/2016 15:00,1.372575714
3/07/2016 16:00,1.792697963
3/07/2016 17:00,2.663849189
3/07/2016 18:00,2.532465445
3/07/2016 19:00,3.69931725
3/07/2016 20:00,4.69658657
3/07/2016 21:00,3.846018264
3/07/2016 22:00,2.778234471
3/07/2016 23:00,2.994516254
4/07/2016 00:00,7.158106688
4/07/2016 01:00,11.13782226
4/07/2016 02:00,36.63608181
4/07/2016 03:00,15.97153098
4/07/2016 04:00,14.17850265
4/07/2016 05:00,12.10116229
4/07/2016 06:00,34.53365089
4/07/2016 07:00,51.57257741
4/07/2016 08:00,18.87524815
4/07/2016 09:00,16.95935142
4/07/2016 10:00,7.163026389
4/07/2016 11:00,9.136674452
4/07/2016 12:00,10.22025233
4/07/2016 13:00,11.07572629
4/07/2016 14:00,32.25961441
4/07/2016 15:00,34.02924946
4/07/2016 16:00,34.41658866
4/07/2016 17:00,22.58452477
4/07/2016 18:00,1.466965696
4/07/2016 19:00,0.834159543
4/07/2016 20:00,1.39895123
4/07/2016 21:00,1.092588455
4/07/2016 22:00,1.010483524
4/07/2016 23:00,1.008805336
5/07/2016 00:00,1.094326362
5/07/2016 01:00,4.745017927
5/07/2016 02:00,37.27802398
5/07/2016 03:00,18.99877998
5/07/2016 04:00,14.24218536
5/07/2016 05:00,17.57592711
5/07/2016 06:00,12.18146345
5/07/2016 07:00,3.4985767
5/07/2016 08:00,14.60102413
5/07/2016 09:00,21.53144872
5/07/2016 10:00,11.37729711
5/07/2016 11:00,12.70520616
5/07/2016 12:00,10.29453611
5/07/2016 13:00,9.655881965
5/07/2016 14:00,11.6095154
5/07/2016 15:00,17.76723911
5/07/2016 16:00,3.171468859
5/07/2016 17:00,2.03419772
5/07/2016 18:00,3.913612249
5/07/2016 19:00,10.16570739
5/07/2016 20:00,1.949715992
5/07/2016 21:00,5.007907562
5/07/2016 22:00,1.63761453
5/07/2016 23:00,5.711443185
6/07/2016 00:00,0.860881748
6/07/2016 01:00,5.520686671
6/07/2016 02:00,2.899676622
6/07/2016 03:00,3.09456349
6/07/2016 04:00,4.120891526
6/07/2016 05:00,3.299170368
6/07/2016 06:00,30.40748253
6/07/2016 07:00,41.01805427
6/07/2016 08:00,42.93713836
6/07/2016 09:00,42.41952641
6/07/2016 10:00,22.83859248
6/07/2016 11:00,68.4548106
6/07/2016 12:00,103.5085125
6/07/2016 13:00,116.770715
6/07/2016 14:00,43.72012383
6/07/2016 15:00,18.94066085
6/07/2016 16:00,38.33982636
6/07/2016 17:00,20.39054682
6/07/2016 18:00,4.614716199
6/07/2016 19:00,3.077386972
6/07/2016 20:00,1.805522711
6/07/2016 21:00,2.920426263
6/07/2016 22:00,2.026293528
6/07/2016 23:00,1.577998802
7/07/2016 00:00,2.046343474
7/07/2016 01:00,2.351128604
7/07/2016 02:00,1.374497006
7/07/2016 03:00,9.829806683
7/07/2016 04:00,1.290909742
7/07/2016 05:00,1.719524702
7/07/2016 06:00,7.279647499
7/07/2016 07:00,5.740012193
7/07/2016 08:00,12.19783735
7/07/2016 09:00,15.23025963
7/07/2016 10:00,15.87027067
7/07/2016 11:00,10.52369488
7/07/2016 12:00,20.89495092
7/07/2016 13:00,19.67842444
7/07/2016 14:00,11.99112283
7/07/2016 15:00,13.01329803
7/07/2016 16:00,3.883550684
7/07/2016 17:00,2.52076977
7/07/2016 18:00,1.917445238
7/07/2016 19:00,1.103796205
7/07/2016 20:00,1.888183709
7/07/2016 21:00,1.89490841
7/07/2016 22:00,1.3763427
7/07/2016 23:00,1.484988569
8/07/2016 00:00,1.247209838
8/07/2016 01:00,0.973411516
8/07/2016 02:00,1.302658559
8/07/2016 03:00,1.528414287
8/07/2016 04:00,1.12299798
8/07/2016 05:00,0.554107004
8/07/2016 06:00,0.58037437
8/07/2016 07:00,0.830170654
8/07/2016 08:00,1.276408739
8/07/2016 09:00,2.214187433
8/07/2016 10:00,4.127005133
8/07/2016 11:00,7.130186818
8/07/2016 12:00,6.87306139
8/07/2016 13:00,4.590638099
8/07/2016 14:00,3.473308738
8/07/2016 15:00,3.015223662
8/07/2016 16:00,2.965456318
8/07/2016 17:00,2.028060693
8/07/2016 18:00,2.091020982
8/07/2016 19:00,1.639513687
8/07/2016 20:00,2.347369073
8/07/2016 21:00,1.780146014
8/07/2016 22:00,1.732062196
8/07/2016 23:00,1.486490114
9/07/2016 00:00,1.490966586
9/07/2016 01:00,1.312363569
9/07/2016 02:00,1.412267199
9/07/2016 03:00,1.405658957
9/07/2016 04:00,1.759510686
9/07/2016 05:00,1.717521408
9/07/2016 06:00,1.905911655
9/07/2016 07:00,2.674934157
9/07/2016 08:00,4.103714103
9/07/2016 09:00,5.056894391
9/07/2016 10:00,8.824114061
9/07/2016 11:00,16.55721582
9/07/2016 12:00,19.66575386
9/07/2016 13:00,23.27202873
9/07/2016 14:00,31.47124328
9/07/2016 15:00,20.44339782
9/07/2016 16:00,10.75374192
9/07/2016 17:00,4.631669349
9/07/2016 18:00,3.763333021
9/07/2016 19:00,3.836245193
9/07/2016 20:00,2.47212014
9/07/2016 21:00,4.151346321
9/07/2016 22:00,5.986710039
9/07/2016 23:00,4.618900715
10/07/2016 00:00,4.9077708
10/07/2016 01:00,4.910943751
10/07/2016 02:00,4.092286021
10/07/2016 03:00,2.969860641
10/07/2016 04:00,3.133072063
10/07/2016 05:00,2.902946634
10/07/2016 06:00,3.177193723
10/07/2016 07:00,3.52932135
10/07/2016 08:00,4.127648781
10/07/2016 09:00,6.848861355
10/07/2016 10:00,9.161980842
10/07/2016 11:00,5.845835786
10/07/2016 12:00,4.337270482
10/07/2016 13:00,3.726442252
10/07/2016 14:00,5.27370807
10/07/2016 15:00,4.007677435
10/07/2016 16:00,2.986136216
10/07/2016 17:00,3.591909074
10/07/2016 18:00,2.631142134
10/07/2016 19:00,2.388210222
10/07/2016 20:00,2.495344829
10/07/2016 21:00,2.049721987
10/07/2016 22:00,1.415435883
10/07/2016 23:00,1.348818577
11/07/2016 00:00,1.77568213
11/07/2016 01:00,1.906144405
11/07/2016 02:00,1.667142603
11/07/2016 03:00,1.901897246
11/07/2016 04:00,1.333889258
11/07/2016 05:00,1.455575178
11/07/2016 06:00,2.255516811
11/07/2016 07:00,2.444584094
11/07/2016 08:00,2.751401665
11/07/2016 09:00,3.51108362
11/07/2016 10:00,4.95323418
11/07/2016 11:00,8.351390565
11/07/2016 12:00,8.002020215
11/07/2016 13:00,6.498070304
11/07/2016 14:00,5.424232004
11/07/2016 15:00,4.129228709
11/07/2016 16:00,2.181451932
11/07/2016 17:00,1.699695847
11/07/2016 18:00,0.947302948
11/07/2016 19:00,1.97476386
11/07/2016 20:00,1.67144458
11/07/2016 21:00,0.752710993
11/07/2016 22:00,0.783560938
11/07/2016 23:00,1.007757715
12/07/2016 00:00,1.14598492
12/07/2016 01:00,1.338456117
12/07/2016 02:00,1.702268553
12/07/2016 03:00,4.810182517
12/07/2016 04:00,1.05137542
12/07/2016 05:00,1.816961159
12/07/2016 06:00,2.201888254
12/07/2016 07:00,7.613732646
12/07/2016 08:00,14.56895598
12/07/2016 09:00,5.575646147
12/07/2016 10:00,8.113212198
12/07/2016 11:00,10.47164488
12/07/2016 12:00,11.656481
12/07/2016 13:00,6.126869604
12/07/2016 14:00,4.838863065
12/07/2016 15:00,4.597740039
12/07/2016 16:00,2.41029366
12/07/2016 17:00,1.268113596
12/07/2016 18:00,1.300029439
12/07/2016 19:00,1.718607498
12/07/2016 20:00,1.109798976
12/07/2016 21:00,0.576112425
12/07/2016 22:00,0.565311765
12/07/2016 23:00,0.679966433
13/07/2016 00:00,1.253716169
13/07/2016 01:00,1.390083273
13/07/2016 02:00,1.694547696
13/07/2016 03:00,1.564592425
13/07/2016 04:00,0.838682593
13/07/2016 05:00,0.828450099
13/07/2016 06:00,0.791156661
13/07/2016 07:00,1.035183999
13/07/2016 08:00,1.405850876
13/07/2016 09:00,2.242866054
13/07/2016 10:00,3.879650549
13/07/2016 11:00,7.27106453
13/07/2016 12:00,16.72494556
13/07/2016 13:00,17.54757538
13/07/2016 14:00,4.369240681
13/07/2016 15:00,1.701225442
13/07/2016 16:00,1.372203955
13/07/2016 17:00,1.65888193
13/07/2016 18:00,2.076279277
13/07/2016 19:00,2.482644192
13/07/2016 20:00,2.183119574
13/07/2016 21:00,1.822364057
13/07/2016 22:00,1.737066095
13/07/2016 23:00,1.631446258
14/07/2016 00:00,1.632971259
14/07/2016 01:00,3.57446299
14/07/2016 02:00,5.980937547
14/07/2016 03:00,5.214029493
14/07/2016 04:00,4.340040208
14/07/2016 05:00,5.721210259
14/07/2016 06:00,11.3048055
14/07/2016 07:00,11.7861903
14/07/2016 08:00,11.13181679
14/07/2016 09:00,14.63992893
14/07/2016 10:00,13.74390982
14/07/2016 11:00,25.21303598
14/07/2016 12:00,37.49979369
14/07/2016 13:00,29.77218048
14/07/2016 14:00,14.73883022
14/07/2016 15:00,5.130158796
14/07/2016 16:00,2.479950085
14/07/2016 17:00,1.494102922
14/07/2016 18:00,1.411074577
14/07/2016 19:00,1.639759795
14/07/2016 20:00,1.248426827
14/07/2016 21:00,1.261412637
14/07/2016 22:00,1.454843737
14/07/2016 23:00,1.769449013
15/07/2016 00:00,1.891814975
15/07/2016 01:00,1.760316905
15/07/2016 02:00,1.326075004
15/07/2016 03:00,1.362761303
15/07/2016 04:00,2.096700046
15/07/2016 05:00,1.328316796
15/07/2016 06:00,1.423799817
15/07/2016 07:00,2.377567362
15/07/2016 08:00,2.811622639
15/07/2016 09:00,4.331474
15/07/2016 10:00,7.585864829
15/07/2016 11:00,11.08414756
15/07/2016 12:00,13.10120083
15/07/2016 13:00,16.42450884
15/07/2016 14:00,16.34565211
15/07/2016 15:00,11.21107262
15/07/2016 16:00,10.31340444
15/07/2016 17:00,9.218437353
15/07/2016 18:00,5.928230806
15/07/2016 19:00,4.192014175
15/07/2016 20:00,4.877142188
15/07/2016 21:00,2.562184341
15/07/2016 22:00,3.760242108
15/07/2016 23:00,2.205597121
16/07/2016 00:00,2.380518779
16/07/2016 01:00,5.831703044
16/07/2016 02:00,5.607587712
16/07/2016 03:00,7.148770688
16/07/2016 04:00,6.121387956
16/07/2016 05:00,5.416883306
16/07/2016 06:00,3.72138099
16/07/2016 07:00,2.914337751
16/07/2016 08:00,3.16171011
16/07/2016 09:00,3.719158151
16/07/2016 10:00,3.11731963
16/07/2016 11:00,3.719436312
16/07/2016 12:00,4.504386453
16/07/2016 13:00,6.250765728
16/07/2016 14:00,8.982345847
16/07/2016 15:00,7.669632331
16/07/2016 16:00,6.773045868
16/07/2016 17:00,2.14112504
16/07/2016 18:00,1.841884927
16/07/2016 19:00,2.752448803
16/07/2016 20:00,3.662445165
16/07/2016 21:00,2.670565736
16/07/2016 22:00,2.516133051
16/07/2016 23:00,2.042740346
17/07/2016 00:00,2.035672706
17/07/2016 01:00,1.443982794
17/07/2016 02:00,2.467418433
17/07/2016 03:00,2.157946138
17/07/2016 04:00,1.62149005
17/07/2016 05:00,1.620831278
17/07/2016 06:00,1.075420993
17/07/2016 07:00,1.673146913
17/07/2016 08:00,2.566742914
17/07/2016 09:00,6.060179057
17/07/2016 10:00,19.45405483
17/07/2016 11:00,55.33438846
17/07/2016 12:00,49.56282801
17/07/2016 13:00,14.83285026
17/07/2016 14:00,40.32060155
17/07/2016 15:00,8.8389545
17/07/2016 16:00,2.472076349
17/07/2016 17:00,2.085710213
17/07/2016 18:00,1.016855396
17/07/2016 19:00,2.088561838
17/07/2016 20:00,1.631507679
17/07/2016 21:00,2.463642318
17/07/2016 22:00,1.207602987
17/07/2016 23:00,1.735289913
18/07/2016 00:00,1.511170441
18/07/2016 01:00,1.713176885
18/07/2016 02:00,1.517289427
18/07/2016 03:00,1.335044384
18/07/2016 04:00,0.799929414
18/07/2016 05:00,0.636679491
18/07/2016 06:00,0.730695603
18/07/2016 07:00,1.336605302
18/07/2016 08:00,2.860913727
18/07/2016 09:00,6.791170458
18/07/2016 10:00,11.14909293
18/07/2016 11:00,9.523096932
18/07/2016 12:00,18.52924044
18/07/2016 13:00,22.12605046
18/07/2016 14:00,11.82898371
18/07/2016 15:00,11.37052102
18/07/2016 16:00,6.064596721
18/07/2016 17:00,7.802013546
18/07/2016 18:00,8.62380004
18/07/2016 19:00,8.457896983
18/07/2016 20:00,8.363469147
18/07/2016 21:00,11.06507514
18/07/2016 22:00,6.584070172
18/07/2016 23:00,4.970412309
19/07/2016 00:00,2.274928437
19/07/2016 01:00,3.19980751
19/07/2016 02:00,4.485014178
19/07/2016 03:00,3.219231634
19/07/2016 04:00,3.044385716
19/07/2016 05:00,1.70162018
19/07/2016 06:00,1.145664042
19/07/2016 07:00,0.850116978
19/07/2016 08:00,0.747376142
19/07/2016 09:00,0.918411025
19/07/2016 10:00,1.273211217
19/07/2016 11:00,2.355535896
19/07/2016 12:00,3.206318999
19/07/2016 13:00,2.690128338
19/07/2016 14:00,3.06330301
19/07/2016 15:00,4.224427631
19/07/2016 16:00,3.370774715
19/07/2016 17:00,1.795393443
19/07/2016 18:00,2.379007299
19/07/2016 19:00,2.201437586
19/07/2016 20:00,4.469901783
19/07/2016 21:00,2.78049205
19/07/2016 22:00,3.853824194
19/07/2016 23:00,2.546208113
20/07/2016 00:00,2.865919541
20/07/2016 01:00,5.080382107
20/07/2016 02:00,5.280076435
20/07/2016 03:00,3.316228961
20/07/2016 04:00,1.640752348
20/07/2016 05:00,1.825467899
20/07/2016 06:00,2.486143299
20/07/2016 07:00,4.339710999
20/07/2016 08:00,6.739393033
20/07/2016 09:00,9.243238109
20/07/2016 10:00,11.89954394
20/07/2016 11:00,16.10001538
20/07/2016 12:00,17.20361455
20/07/2016 13:00,14.2582685
20/07/2016 14:00,13.07839332
20/07/2016 15:00,10.7238538
20/07/2016 16:00,3.683425039
20/07/2016 17:00,2.016083753
20/07/2016 18:00,5.071649617
20/07/2016 19:00,4.786556551
20/07/2016 20:00,4.146134794
20/07/2016 21:00,5.757173006
20/07/2016 22:00,6.058257026
20/07/2016 23:00,1.617326091
21/07/2016 00:00,1.856704464
21/07/2016 01:00,6.277869622
21/07/2016 02:00,11.52085706
21/07/2016 03:00,13.04703982
21/07/2016 04:00,36.26759246
21/07/2016 05:00,33.7959894
21/07/2016 06:00,20.85195063
21/07/2016 07:00,26.65256213
21/07/2016 08:00,2.842681008
21/07/2016 09:00,3.287212214
21/07/2016 10:00,4.206143235
21/07/2016 11:00,7.829739027
21/07/2016 12:00,9.716845538
21/07/2016 13:00,15.4631485
21/07/2016 14:00,26.46081723
21/07/2016 15:00,10.81766962
21/07/2016 16:00,4.34959623
21/07/2016 17:00,4.024435787
21/07/2016 18:00,2.746601337
21/07/2016 19:00,4.21015644
21/07/2016 20:00,4.989532623
21/07/2016 21:00,3.998255507
21/07/2016 22:00,6.122669644
21/07/2016 23:00,3.561479368
22/07/2016 00:00,4.286303568
22/07/2016 01:00,4.64901923
22/07/2016 02:00,7.356589378
22/07/2016 03:00,10.59171958
22/07/2016 04:00,11.86668512
22/07/2016 05:00,18.7011073
22/07/2016 06:00,3.604587605
22/07/2016 07:00,3.129057486
22/07/2016 08:00,5.308226141
22/07/2016 09:00,13.13961354
22/07/2016 10:00,15.00537393
22/07/2016 11:00,26.92366255
22/07/2016 12:00,28.00798908
22/07/2016 13:00,27.88331556
22/07/2016 14:00,20.82244284
22/07/2016 15:00,17.35454797
22/07/2016 16:00,22.79035277
22/07/2016 17:00,4.516954802
22/07/2016 18:00,5.314735634
22/07/2016 19:00,9.607587252
22/07/2016 20:00,13.11342324
22/07/2016 21:00,10.68178422
22/07/2016 22:00,10.99562859
22/07/2016 23:00,10.16216776
23/07/2016 00:00,6.71708428
23/07/2016 01:00,10.32348212
23/07/2016 02:00,9.533934109
23/07/2016 03:00,14.02058541
23/07/2016 04:00,32.0394102
23/07/2016 05:00,53.31165147
23/07/2016 06:00,7.932449609
23/07/2016 07:00,4.042869225
23/07/2016 08:00,10.60835517
23/07/2016 09:00,39.1015264
23/07/2016 10:00,44.79032627
23/07/2016 11:00,55.34018832
23/07/2016 12:00,18.7009321
23/07/2016 13:00,14.49763185
23/07/2016 14:00,9.891870089
23/07/2016 15:00,9.008878471
23/07/2016 16:00,6.194694169
23/07/2016 17:00,4.20228075
23/07/2016 18:00,1.482975244
23/07/2016 19:00,2.862943877
23/07/2016 20:00,1.480257169
23/07/2016 21:00,1.168388789
23/07/2016 22:00,1.647250028
23/07/2016 23:00,2.869272807
24/07/2016 00:00,3.572879264
24/07/2016 01:00,3.450080688
24/07/2016 02:00,2.682851098
24/07/2016 03:00,6.80774789
24/07/2016 04:00,1.857774486
24/07/2016 05:00,1.36392213
24/07/2016 06:00,2.067808911
24/07/2016 07:00,42.37798263
24/07/2016 08:00,50.80899368
24/07/2016 09:00,3.066359445
