station,valid,drct,sped
IND,2016-03-09 19:31,220.00,11.50
IND,2016-03-09 19:47,200.00,11.50
IND,2016-03-09 19:54,200.00,10.35
IND,2016-03-09 20:09,170.00,6.90
IND,2016-03-09 20:19,180.00,10.35
IND,2016-03-09 20:31,180.00,11.50
IND,2016-03-09 20:54,170.00,9.20
IND,2016-03-09 21:54,190.00,11.50
IND,2016-03-09 22:54,190.00,12.65
IND,2016-03-09 23:54,170.00,8.05
IND,2016-03-10 00:54,190.00,8.05
IND,2016-03-10 01:14,180.00,8.05
IND,2016-03-10 01:54,180.00,5.75
IND,2016-03-10 02:01,180.00,5.75
IND,2016-03-10 02:31,190.00,3.45
IND,2016-03-10 02:48,190.00,4.60
IND,2016-03-10 02:54,190.00,4.60
IND,2016-03-10 03:09,180.00,5.75
IND,2016-03-10 03:54,170.00,5.75
IND,2016-03-10 04:01,180.00,4.60
IND,2016-03-10 04:45,150.00,3.45
IND,2016-03-10 04:54,100.00,3.45
IND,2016-03-10 05:12,120.00,3.45
IND,2016-03-10 05:18,140.00,3.45
IND,2016-03-10 05:36,150.00,5.75
IND,2016-03-10 05:54,150.00,5.75
IND,2016-03-10 06:02,150.00,5.75
IND,2016-03-10 06:05,0.00,0.00
IND,2016-03-10 06:17,0.00,0.00
IND,2016-03-10 06:36,130.00,5.75
IND,2016-03-10 06:46,120.00,6.90
IND,2016-03-10 06:54,130.00,6.90
IND,2016-03-10 07:01,130.00,6.90
IND,2016-03-10 07:54,130.00,4.60
IND,2016-03-10 08:12,120.00,6.90
IND,2016-03-10 08:47,150.00,4.60
IND,2016-03-10 08:54,150.00,4.60
IND,2016-03-10 09:46,160.00,6.90
IND,2016-03-10 09:54,160.00,6.90
IND,2016-03-10 10:19,180.00,5.75
IND,2016-03-10 10:33,180.00,4.60
IND,2016-03-10 10:54,170.00,8.05
IND,2016-03-10 11:30,220.00,3.45
IND,2016-03-10 11:44,280.00,4.60
IND,2016-03-10 11:54,310.00,5.75
IND,2016-03-10 12:27,350.00,3.45
IND,2016-03-10 12:54,0.00,0.00
IND,2016-03-10 13:12,0.00,0.00
IND,2016-03-10 13:40,0.00,0.00
IND,2016-03-10 13:54,0.00,0.00
IND,2016-03-10 14:09,0.00,0.00
IND,2016-03-10 14:28,0.00,0.00
IND,2016-03-10 14:47,0.00,0.00
IND,2016-03-10 14:54,0.00,0.00
IND,2016-03-10 15:07,0.00,0.00
IND,2016-03-10 15:40,0.00,0.00
IND,2016-03-10 15:50,0.00,0.00
IND,2016-03-10 15:54,0.00,0.00
IND,2016-03-10 16:54,330.00,6.90
IND,2016-03-10 17:54,330.00,13.80
IND,2016-03-10 18:22,340.00,14.95
IND,2016-03-10 18:38,340.00,13.80
IND,2016-03-10 18:54,340.00,9.20
IND,2016-03-10 19:54,330.00,16.10
IND,2016-03-10 20:29,350.00,16.10
IND,2016-03-10 20:48,350.00,17.25
IND,2016-03-10 20:54,350.00,17.25
IND,2016-03-10 21:46,340.00,9.20
IND,2016-03-10 21:54,350.00,9.20
IND,2016-03-10 22:43,360.00,13.80
IND,2016-03-10 22:54,360.00,13.80
IND,2016-03-10 23:54,10.00,6.90
IND,2016-03-11 00:54,20.00,5.75
IND,2016-03-11 01:54,350.00,10.35
IND,2016-03-11 02:54,10.00,9.20
IND,2016-03-11 03:54,350.00,11.50
IND,2016-03-11 04:54,350.00,8.05
IND,2016-03-11 05:54,360.00,6.90
IND,2016-03-11 06:54,10.00,8.05
IND,2016-03-11 07:54,10.00,9.20
IND,2016-03-11 08:54,360.00,9.20
IND,2016-03-11 09:54,360.00,9.20
IND,2016-03-11 10:54,360.00,9.20
IND,2016-03-11 11:54,10.00,8.05
IND,2016-03-11 12:54,30.00,8.05
IND,2016-03-11 13:54,40.00,10.35
IND,2016-03-11 14:42,80.00,13.80
IND,2016-03-11 14:52,80.00,11.50
IND,2016-03-11 14:54,80.00,12.65
IND,2016-03-11 15:14,80.00,11.50
IND,2016-03-11 15:34,80.00,10.35
IND,2016-03-11 15:54,80.00,11.50
IND,2016-03-11 16:54,80.00,10.35
IND,2016-03-11 17:54,60.00,5.75
IND,2016-03-11 18:54,80.00,6.90
IND,2016-03-11 19:54,60.00,10.35
IND,2016-03-11 20:54,110.00,5.75
IND,2016-03-11 21:54,90.00,11.50
IND,2016-03-11 22:54,90.00,10.35
IND,2016-03-11 23:54,100.00,8.05
IND,2016-03-12 00:54,100.00,5.75
IND,2016-03-12 01:54,110.00,6.90
IND,2016-03-12 02:54,80.00,8.05
IND,2016-03-12 03:54,60.00,8.05
IND,2016-03-12 04:54,50.00,9.20
IND,2016-03-12 05:54,70.00,8.05
IND,2016-03-12 06:54,90.00,6.90
IND,2016-03-12 07:54,80.00,6.90
IND,2016-03-12 08:54,80.00,8.05
IND,2016-03-12 09:54,70.00,8.05
IND,2016-03-12 10:54,100.00,3.45
IND,2016-03-12 11:54,140.00,8.05
IND,2016-03-12 12:54,180.00,9.20
IND,2016-03-12 13:54,350.00,3.45
IND,2016-03-12 14:54,60.00,4.60
IND,2016-03-12 15:54,30.00,6.90
IND,2016-03-12 16:54,110.00,4.60
IND,2016-03-12 17:54,20.00,3.45
IND,2016-03-12 18:30,20.00,4.60
IND,2016-03-12 18:54,40.00,5.75
IND,2016-03-12 19:54,60.00,6.90
IND,2016-03-12 20:54,100.00,6.90
IND,2016-03-12 21:44,110.00,9.20
IND,2016-03-12 21:54,110.00,8.05
IND,2016-03-12 22:54,110.00,5.75
IND,2016-03-12 23:54,120.00,10.35
IND,2016-03-13 00:54,90.00,6.90
IND,2016-03-13 01:54,90.00,6.90
IND,2016-03-13 02:54,70.00,9.20
IND,2016-03-13 03:54,80.00,6.90
IND,2016-03-13 04:54,80.00,8.05
IND,2016-03-13 05:34,70.00,9.20
IND,2016-03-13 05:54,70.00,9.20
IND,2016-03-13 06:54,80.00,8.05
IND,2016-03-13 07:16,80.00,9.20
IND,2016-03-13 07:54,80.00,8.05
IND,2016-03-13 08:49,110.00,3.45
IND,2016-03-13 08:54,90.00,5.75
IND,2016-03-13 09:03,110.00,5.75
IND,2016-03-13 09:54,90.00,5.75
IND,2016-03-13 10:42,90.00,5.75
IND,2016-03-13 10:54,90.00,4.60
IND,2016-03-13 11:17,100.00,4.60
IND,2016-03-13 11:49,90.00,6.90
IND,2016-03-13 11:54,90.00,6.90
IND,2016-03-13 12:06,90.00,8.05
IND,2016-03-13 12:23,90.00,5.75
IND,2016-03-13 12:27,100.00,6.90
IND,2016-03-13 12:35,100.00,6.90
IND,2016-03-13 12:45,100.00,6.90
IND,2016-03-13 12:54,100.00,6.90
IND,2016-03-13 13:03,90.00,6.90
IND,2016-03-13 13:13,90.00,8.05
IND,2016-03-13 13:34,90.00,6.90
IND,2016-03-13 13:54,120.00,6.90
IND,2016-03-13 14:08,130.00,5.75
IND,2016-03-13 14:18,130.00,5.75
IND,2016-03-13 14:29,130.00,8.05
IND,2016-03-13 14:37,130.00,8.05
IND,2016-03-13 14:54,150.00,6.90
IND,2016-03-13 15:33,160.00,5.75
IND,2016-03-13 15:54,170.00,8.05
IND,2016-03-13 16:15,170.00,6.90
IND,2016-03-13 16:33,170.00,6.90
IND,2016-03-13 16:54,180.00,6.90
IND,2016-03-13 17:16,230.00,6.90
IND,2016-03-13 17:18,230.00,6.90
IND,2016-03-13 17:27,200.00,3.45
IND,2016-03-13 17:48,260.00,5.75
IND,2016-03-13 17:50,250.00,6.90
IND,2016-03-13 17:54,260.00,4.60
IND,2016-03-13 18:08,260.00,5.75
IND,2016-03-13 18:28,110.00,3.45
IND,2016-03-13 18:36,100.00,3.45
IND,2016-03-13 18:54,0.00,0.00
IND,2016-03-13 19:36,150.00,3.45
IND,2016-03-13 19:54,180.00,6.90
IND,2016-03-13 21:54,190.00,12.65
IND,2016-03-13 22:54,230.00,12.65
IND,2016-03-13 23:54,230.00,11.50
IND,2016-03-14 01:54,210.00,6.90
IND,2016-03-14 02:54,200.00,8.05
IND,2016-03-14 03:34,200.00,8.05
IND,2016-03-14 03:54,200.00,10.35
IND,2016-03-14 04:01,200.00,8.05
IND,2016-03-14 04:54,210.00,6.90
IND,2016-03-14 05:03,210.00,6.90
IND,2016-03-14 05:54,220.00,8.05
IND,2016-03-14 06:19,210.00,5.75
IND,2016-03-14 06:54,210.00,5.75
IND,2016-03-14 07:00,200.00,6.90
IND,2016-03-14 07:29,200.00,8.05
IND,2016-03-14 07:54,210.00,6.90
IND,2016-03-14 08:06,200.00,6.90
IND,2016-03-14 08:28,200.00,5.75
IND,2016-03-14 08:54,200.00,4.60
IND,2016-03-14 08:57,200.00,5.75
IND,2016-03-14 09:36,170.00,3.45
IND,2016-03-14 09:52,140.00,3.45
IND,2016-03-14 09:54,160.00,4.60
IND,2016-03-14 09:56,160.00,5.75
IND,2016-03-14 10:54,180.00,6.90
IND,2016-03-14 11:09,170.00,5.75
IND,2016-03-14 11:54,180.00,5.75
IND,2016-03-14 12:49,140.00,4.60
IND,2016-03-14 12:51,130.00,3.45
IND,2016-03-14 12:54,130.00,3.45
IND,2016-03-14 13:54,140.00,4.60
IND,2016-03-14 14:54,140.00,3.45
IND,2016-03-14 15:54,100.00,5.75
IND,2016-03-14 16:32,0.00,0.00
IND,2016-03-14 16:54,130.00,3.45
IND,2016-03-14 17:54,0.00,0.00
IND,2016-03-14 18:45,220.00,3.45
IND,2016-03-14 18:52,220.00,4.60
IND,2016-03-14 18:54,220.00,4.60
IND,2016-03-14 19:39,230.00,8.05
IND,2016-03-14 19:54,230.00,8.05
IND,2016-03-14 20:54,250.00,9.20
IND,2016-03-14 21:54,220.00,5.75
IND,2016-03-14 22:14,230.00,6.90
IND,2016-03-14 22:44,240.00,6.90
IND,2016-03-14 22:54,300.00,8.05
IND,2016-03-14 23:54,310.00,6.90
IND,2016-03-15 00:19,300.00,8.05
IND,2016-03-15 00:54,300.00,10.35
IND,2016-03-15 01:54,290.00,11.50
IND,2016-03-15 02:32,290.00,9.20
IND,2016-03-15 02:44,300.00,9.20
IND,2016-03-15 02:54,310.00,6.90
IND,2016-03-15 03:22,290.00,5.75
IND,2016-03-15 03:54,270.00,8.05
IND,2016-03-15 04:54,280.00,3.45
IND,2016-03-15 05:54,330.00,4.60
IND,2016-03-15 06:54,0.00,0.00
IND,2016-03-15 07:54,260.00,4.60
IND,2016-03-15 08:51,0.00,0.00
IND,2016-03-15 08:54,0.00,0.00
IND,2016-03-15 09:54,0.00,0.00
IND,2016-03-15 10:54,210.00,3.45
IND,2016-03-15 11:36,160.00,4.60
IND,2016-03-15 11:54,160.00,5.75
IND,2016-03-15 12:54,150.00,5.75
IND,2016-03-15 13:54,120.00,8.05
IND,2016-03-15 14:54,120.00,11.50
IND,2016-03-15 15:54,120.00,9.20
IND,2016-03-15 16:54,120.00,10.35
IND,2016-03-15 17:54,120.00,14.95
IND,2016-03-15 18:54,120.00,14.95
IND,2016-03-15 19:54,120.00,16.10
IND,2016-03-15 20:54,130.00,16.10
IND,2016-03-15 21:54,130.00,19.55
IND,2016-03-15 22:54,140.00,12.65
IND,2016-03-15 23:54,120.00,12.65
IND,2016-03-16 00:54,120.00,13.80
IND,2016-03-16 01:54,130.00,13.80
IND,2016-03-16 02:54,140.00,13.80
IND,2016-03-16 03:54,150.00,13.80
IND,2016-03-16 04:54,200.00,12.65
IND,2016-03-16 05:54,260.00,35.65
IND,2016-03-16 06:54,260.00,25.30
IND,2016-03-16 07:54,250.00,13.80
IND,2016-03-16 08:54,230.00,24.15
IND,2016-03-16 09:54,260.00,20.70
IND,2016-03-16 10:54,240.00,25.30
IND,2016-03-16 11:54,230.00,16.10
IND,2016-03-16 12:54,230.00,19.55
IND,2016-03-16 13:15,240.00,24.15
IND,2016-03-16 13:49,240.00,21.85
IND,2016-03-16 13:54,240.00,23.00
IND,2016-03-16 14:54,270.00,29.90
IND,2016-03-16 15:54,250.00,26.45
IND,2016-03-16 16:54,250.00,25.30
IND,2016-03-16 17:54,270.00,29.90
IND,2016-03-16 18:54,250.00,26.45
IND,2016-03-16 19:54,270.00,29.90
IND,2016-03-16 20:54,260.00,28.75
IND,2016-03-16 21:54,240.00,23.00
IND,2016-03-16 22:54,260.00,18.40
IND,2016-03-16 23:54,250.00,14.95
IND,2016-03-17 00:54,220.00,9.20
IND,2016-03-17 01:54,230.00,11.50
IND,2016-03-17 02:54,220.00,11.50
IND,2016-03-17 03:54,240.00,10.35
IND,2016-03-17 04:54,230.00,13.80
IND,2016-03-17 05:54,250.00,9.20
IND,2016-03-17 06:54,270.00,9.20
IND,2016-03-17 07:54,240.00,8.05
IND,2016-03-17 08:54,240.00,9.20
IND,2016-03-17 09:54,220.00,8.05
IND,2016-03-17 10:54,220.00,9.20
IND,2016-03-17 11:54,230.00,10.35
IND,2016-03-17 12:54,240.00,12.65
IND,2016-03-17 13:54,250.00,12.65
IND,2016-03-17 14:54,260.00,11.50
IND,2016-03-17 15:54,250.00,13.80
IND,2016-03-17 16:54,260.00,23.00
IND,2016-03-17 17:54,280.00,20.70
IND,2016-03-17 18:54,260.00,18.40
IND,2016-03-17 19:54,250.00,17.25
IND,2016-03-17 20:54,270.00,17.25
IND,2016-03-17 21:54,280.00,16.10
IND,2016-03-17 22:54,290.00,16.10
IND,2016-03-17 23:54,270.00,11.50
IND,2016-03-18 00:54,260.00,10.35
IND,2016-03-18 01:54,280.00,4.60
IND,2016-03-18 02:54,300.00,4.60
IND,2016-03-18 03:54,260.00,3.45
IND,2016-03-18 04:54,250.00,4.60
IND,2016-03-18 05:54,230.00,4.60
IND,2016-03-18 06:54,240.00,5.75
IND,2016-03-18 07:54,260.00,4.60
IND,2016-03-18 08:54,280.00,4.60
IND,2016-03-18 09:54,240.00,6.90
IND,2016-03-18 10:54,300.00,9.20
IND,2016-03-18 11:54,330.00,10.35
IND,2016-03-18 12:54,320.00,8.05
IND,2016-03-18 13:54,310.00,10.35
IND,2016-03-18 14:54,310.00,12.65
IND,2016-03-18 15:54,310.00,8.05
IND,2016-03-18 16:54,330.00,9.20
IND,2016-03-18 17:54,290.00,10.35
IND,2016-03-18 18:54,270.00,11.50
IND,2016-03-18 19:54,320.00,14.95
IND,2016-03-18 20:54,300.00,9.20
IND,2016-03-18 21:54,340.00,10.35
IND,2016-03-18 22:54,320.00,11.50
IND,2016-03-18 23:54,320.00,8.05
IND,2016-03-19 00:54,340.00,8.05
IND,2016-03-19 01:54,350.00,6.90
IND,2016-03-19 02:54,360.00,6.90
IND,2016-03-19 03:54,20.00,9.20
IND,2016-03-19 04:54,40.00,11.50
IND,2016-03-19 05:54,50.00,9.20
IND,2016-03-19 06:54,30.00,9.20
IND,2016-03-19 07:54,20.00,8.05
IND,2016-03-19 08:54,40.00,10.35
IND,2016-03-19 10:54,10.00,5.75
IND,2016-03-19 11:54,360.00,4.60
IND,2016-03-19 12:54,320.00,6.90
IND,2016-03-19 13:54,350.00,9.20
IND,2016-03-19 14:54,10.00,8.05
IND,2016-03-19 15:54,360.00,9.20
IND,2016-03-19 16:54,50.00,8.05
IND,2016-03-19 17:54,20.00,8.05
IND,2016-03-19 18:54,360.00,8.05
IND,2016-03-19 19:54,10.00,10.35
IND,2016-03-19 20:54,20.00,8.05
IND,2016-03-19 21:54,20.00,10.35
IND,2016-03-19 22:54,20.00,6.90
IND,2016-03-19 23:54,20.00,13.80
IND,2016-03-20 00:54,40.00,12.65
IND,2016-03-20 01:54,40.00,11.50
IND,2016-03-20 02:54,50.00,10.35
IND,2016-03-20 03:54,30.00,8.05
IND,2016-03-20 04:54,50.00,8.05
IND,2016-03-20 05:54,50.00,5.75
IND,2016-03-20 06:54,60.00,9.20
IND,2016-03-20 07:54,80.00,9.20
IND,2016-03-20 08:54,60.00,8.05
IND,2016-03-20 09:54,50.00,4.60
IND,2016-03-20 10:54,60.00,5.75
IND,2016-03-20 11:54,50.00,4.60
IND,2016-03-20 12:54,40.00,6.90
IND,2016-03-20 13:54,20.00,9.20
IND,2016-03-20 14:54,40.00,5.75
IND,2016-03-20 15:54,360.00,5.75
IND,2016-03-20 16:54,30.00,10.35
IND,2016-03-20 17:54,350.00,13.80
IND,2016-03-20 18:54,310.00,18.40
IND,2016-03-20 19:54,350.00,14.95
IND,2016-03-20 20:54,330.00,20.70
IND,2016-03-20 21:54,330.00,17.25
IND,2016-03-20 22:54,300.00,14.95
IND,2016-03-20 23:54,310.00,9.20
IND,2016-03-21 00:54,330.00,12.65
IND,2016-03-21 01:54,340.00,10.35
IND,2016-03-21 02:54,320.00,6.90
IND,2016-03-21 03:54,310.00,4.60
IND,2016-03-21 04:54,270.00,5.75
IND,2016-03-21 05:54,270.00,8.05
IND,2016-03-21 06:54,240.00,6.90
IND,2016-03-21 07:54,250.00,8.05
IND,2016-03-21 08:54,250.00,8.05
IND,2016-03-21 09:54,270.00,9.20
IND,2016-03-21 10:54,280.00,8.05
IND,2016-03-21 11:54,280.00,6.90
IND,2016-03-21 12:54,250.00,6.90
IND,2016-03-21 13:54,260.00,9.20
IND,2016-03-21 14:54,290.00,9.20
IND,2016-03-21 15:54,270.00,12.65
IND,2016-03-21 16:54,280.00,12.65
IND,2016-03-21 17:54,270.00,14.95
IND,2016-03-21 18:54,250.00,11.50
IND,2016-03-21 19:54,290.00,13.80
IND,2016-03-21 20:54,270.00,12.65
IND,2016-03-21 21:54,250.00,14.95
IND,2016-03-21 22:54,230.00,12.65
IND,2016-03-21 23:54,230.00,12.65
IND,2016-03-22 00:54,220.00,8.05
IND,2016-03-22 01:54,190.00,6.90
IND,2016-03-22 02:54,180.00,9.20
IND,2016-03-22 03:54,170.00,9.20
IND,2016-03-22 04:54,180.00,6.90
IND,2016-03-22 05:54,180.00,8.05
IND,2016-03-22 06:54,180.00,9.20
IND,2016-03-22 07:54,180.00,9.20
IND,2016-03-22 08:54,190.00,11.50
IND,2016-03-22 09:54,180.00,10.35
IND,2016-03-22 10:54,180.00,10.35
IND,2016-03-22 11:54,180.00,10.35
IND,2016-03-22 12:54,200.00,12.65
IND,2016-03-22 13:54,200.00,19.55
IND,2016-03-22 14:54,200.00,18.40
IND,2016-03-22 15:54,190.00,18.40
IND,2016-03-22 16:54,190.00,21.85
IND,2016-03-22 17:54,200.00,25.30
IND,2016-03-22 18:54,190.00,19.55
IND,2016-03-22 19:54,200.00,27.60
IND,2016-03-22 20:54,190.00,28.75
IND,2016-03-22 21:54,190.00,24.15
IND,2016-03-22 22:54,190.00,23.00
IND,2016-03-22 23:54,200.00,20.70
IND,2016-03-23 00:54,210.00,13.80
IND,2016-03-23 01:54,210.00,12.65
IND,2016-03-23 02:54,210.00,17.25
IND,2016-03-23 03:54,210.00,17.25
IND,2016-03-23 04:54,220.00,18.40
IND,2016-03-23 05:54,220.00,18.40
IND,2016-03-23 06:54,220.00,20.70
IND,2016-03-23 07:54,220.00,17.25
IND,2016-03-23 08:54,210.00,14.95
IND,2016-03-23 09:54,200.00,16.10
IND,2016-03-23 10:54,200.00,17.25
IND,2016-03-23 11:54,210.00,18.40
IND,2016-03-23 12:54,210.00,17.25
IND,2016-03-23 13:54,200.00,17.25
IND,2016-03-23 14:54,210.00,19.55
IND,2016-03-23 15:54,200.00,19.55
IND,2016-03-23 16:54,210.00,16.10
IND,2016-03-23 17:54,200.00,18.40
IND,2016-03-23 18:54,200.00,18.40
IND,2016-03-23 19:54,180.00,17.25
IND,2016-03-23 20:54,190.00,17.25
IND,2016-03-23 21:54,200.00,18.40
IND,2016-03-23 22:54,190.00,13.80
IND,2016-03-23 23:54,190.00,17.25
IND,2016-03-24 00:54,180.00,14.95
IND,2016-03-24 01:54,160.00,11.50
IND,2016-03-24 02:54,160.00,13.80
IND,2016-03-24 03:54,130.00,10.35
IND,2016-03-24 04:54,140.00,13.80
IND,2016-03-24 05:54,150.00,12.65
IND,2016-03-24 06:54,190.00,13.80
IND,2016-03-24 07:54,190.00,14.95
IND,2016-03-24 08:54,180.00,16.10
IND,2016-03-24 09:54,190.00,14.95
IND,2016-03-24 10:54,180.00,14.95
IND,2016-03-24 11:54,170.00,18.40
IND,2016-03-24 12:54,180.00,18.40
IND,2016-03-24 13:54,180.00,13.80
IND,2016-03-24 14:29,190.00,12.65
IND,2016-03-24 14:52,210.00,13.80
IND,2016-03-24 14:54,210.00,14.95
IND,2016-03-24 15:18,190.00,14.95
IND,2016-03-24 15:34,200.00,12.65
IND,2016-03-24 15:50,200.00,11.50
IND,2016-03-24 15:54,200.00,9.20
IND,2016-03-24 16:09,250.00,11.50
IND,2016-03-24 16:27,180.00,9.20
IND,2016-03-24 16:51,170.00,14.95
IND,2016-03-24 16:54,170.00,14.95
IND,2016-03-24 17:22,190.00,17.25
IND,2016-03-24 17:54,200.00,19.55
IND,2016-03-24 18:38,200.00,18.40
IND,2016-03-24 18:54,200.00,13.80
IND,2016-03-24 19:14,210.00,16.10
IND,2016-03-24 19:54,210.00,16.10
IND,2016-03-24 20:19,210.00,18.40
IND,2016-03-24 20:54,230.00,19.55
IND,2016-03-24 21:07,270.00,21.85
IND,2016-03-24 21:54,280.00,23.00
IND,2016-03-24 22:54,280.00,26.45
IND,2016-03-24 23:54,270.00,19.55
IND,2016-03-25 00:54,270.00,21.85
IND,2016-03-25 01:54,280.00,23.00
IND,2016-03-25 02:07,270.00,16.10
IND,2016-03-25 02:43,290.00,13.80
IND,2016-03-25 02:54,290.00,17.25
IND,2016-03-25 03:54,280.00,18.40
IND,2016-03-25 04:51,280.00,17.25
IND,2016-03-25 04:54,280.00,16.10
IND,2016-03-25 05:16,310.00,16.10
IND,2016-03-25 05:24,340.00,16.10
IND,2016-03-25 05:39,330.00,13.80
IND,2016-03-25 05:54,320.00,14.95
IND,2016-03-25 06:54,320.00,12.65
IND,2016-03-25 07:21,310.00,17.25
IND,2016-03-25 07:54,310.00,16.10
IND,2016-03-25 08:04,310.00,11.50
IND,2016-03-25 08:54,310.00,11.50
IND,2016-03-25 09:54,300.00,12.65
IND,2016-03-25 10:54,330.00,14.95
IND,2016-03-25 11:54,330.00,12.65
IND,2016-03-25 12:54,330.00,12.65
IND,2016-03-25 13:54,340.00,14.95
IND,2016-03-25 14:54,10.00,8.05
IND,2016-03-25 15:54,null,6.90
IND,2016-03-25 16:54,50.00,6.90
IND,2016-03-25 17:54,330.00,5.75
IND,2016-03-25 18:54,360.00,3.45
IND,2016-03-25 19:54,80.00,4.60
IND,2016-03-25 20:43,0.00,0.00
IND,2016-03-25 20:54,40.00,4.60
IND,2016-03-25 21:54,0.00,0.00
IND,2016-03-25 22:54,100.00,8.05
IND,2016-03-25 23:54,120.00,6.90
IND,2016-03-26 00:54,110.00,6.90
IND,2016-03-26 01:54,110.00,4.60
IND,2016-03-26 02:54,100.00,5.75
IND,2016-03-26 03:54,90.00,8.05
IND,2016-03-26 04:54,90.00,12.65
IND,2016-03-26 05:54,90.00,11.50
IND,2016-03-26 06:54,90.00,10.35
IND,2016-03-26 07:54,100.00,10.35
IND,2016-03-26 08:54,110.00,8.05
IND,2016-03-26 09:54,100.00,5.75
IND,2016-03-26 10:54,100.00,6.90
IND,2016-03-26 11:54,110.00,4.60
IND,2016-03-26 12:54,90.00,9.20
IND,2016-03-26 13:54,110.00,10.35
IND,2016-03-26 14:54,110.00,11.50
IND,2016-03-26 15:54,100.00,5.75
IND,2016-03-26 16:54,100.00,5.75
IND,2016-03-26 17:54,150.00,9.20
IND,2016-03-26 18:54,140.00,11.50
IND,2016-03-26 19:54,100.00,11.50
IND,2016-03-26 20:54,100.00,11.50
IND,2016-03-26 21:54,110.00,11.50
IND,2016-03-26 22:54,120.00,11.50
IND,2016-03-26 23:54,110.00,9.20
IND,2016-03-27 00:54,110.00,5.75
IND,2016-03-27 01:54,80.00,5.75
IND,2016-03-27 02:54,100.00,5.75
IND,2016-03-27 03:54,110.00,6.90
IND,2016-03-27 04:54,120.00,8.05
IND,2016-03-27 05:54,120.00,9.20
IND,2016-03-27 06:54,110.00,8.05
IND,2016-03-27 07:54,120.00,6.90
IND,2016-03-27 08:54,110.00,5.75
IND,2016-03-27 09:54,0.00,0.00
IND,2016-03-27 10:54,70.00,3.45
IND,2016-03-27 11:54,80.00,3.45
IND,2016-03-27 12:54,140.00,3.45
IND,2016-03-27 13:54,140.00,11.50
IND,2016-03-27 14:54,160.00,5.75
IND,2016-03-27 15:54,180.00,8.05
IND,2016-03-27 16:54,180.00,10.35
IND,2016-03-27 17:54,180.00,14.95
IND,2016-03-27 18:54,190.00,14.95
IND,2016-03-27 19:54,190.00,18.40
IND,2016-03-27 20:54,200.00,20.70
IND,2016-03-27 21:54,210.00,18.40
IND,2016-03-27 22:29,210.00,13.80
IND,2016-03-27 22:54,240.00,23.00
IND,2016-03-27 23:38,250.00,9.20
IND,2016-03-27 23:54,290.00,4.60
IND,2016-03-28 00:15,270.00,6.90
IND,2016-03-28 00:25,300.00,32.20
IND,2016-03-28 00:54,320.00,31.05
IND,2016-03-28 01:16,310.00,24.15
IND,2016-03-28 01:54,310.00,21.85
IND,2016-03-28 02:30,300.00,11.50
IND,2016-03-28 02:54,320.00,14.95
IND,2016-03-28 03:54,290.00,17.25
IND,2016-03-28 04:54,290.00,24.15
IND,2016-03-28 05:54,290.00,24.15
IND,2016-03-28 06:10,290.00,21.85
IND,2016-03-28 06:54,280.00,16.10
IND,2016-03-28 07:54,270.00,16.10
IND,2016-03-28 08:54,280.00,14.95
IND,2016-03-28 09:54,280.00,14.95
IND,2016-03-28 10:54,290.00,16.10
IND,2016-03-28 11:40,280.00,14.95
IND,2016-03-28 11:54,270.00,14.95
IND,2016-03-28 12:22,270.00,16.10
IND,2016-03-28 12:54,280.00,14.95
IND,2016-03-28 13:45,280.00,13.80
IND,2016-03-28 13:54,290.00,14.95
IND,2016-03-28 14:17,280.00,11.50
IND,2016-03-28 14:54,280.00,13.80
IND,2016-03-28 15:35,300.00,14.95
IND,2016-03-28 16:03,290.00,17.25
IND,2016-03-28 16:54,270.00,14.95
IND,2016-03-28 17:54,280.00,13.80
IND,2016-03-28 18:54,290.00,14.95
IND,2016-03-28 19:54,290.00,13.80
IND,2016-03-28 20:54,300.00,11.50
IND,2016-03-28 21:54,310.00,12.65
IND,2016-03-28 22:54,300.00,12.65
IND,2016-03-28 23:54,310.00,8.05
IND,2016-03-29 00:54,320.00,5.75
IND,2016-03-29 01:54,360.00,4.60
IND,2016-03-29 02:54,340.00,4.60
IND,2016-03-29 03:54,10.00,6.90
IND,2016-03-29 04:54,360.00,4.60
IND,2016-03-29 05:54,30.00,4.60
IND,2016-03-29 06:54,350.00,4.60
IND,2016-03-29 07:54,10.00,5.75
IND,2016-03-29 08:54,0.00,0.00
IND,2016-03-29 09:54,320.00,3.45
IND,2016-03-29 10:54,360.00,3.45
IND,2016-03-29 11:54,360.00,3.45
IND,2016-03-29 12:54,0.00,0.00
IND,2016-03-29 13:54,50.00,8.05
IND,2016-03-29 14:54,80.00,8.05
IND,2016-03-29 15:54,70.00,10.35
IND,2016-03-29 16:54,70.00,12.65
IND,2016-03-29 17:54,60.00,11.50
IND,2016-03-29 18:54,60.00,11.50
IND,2016-03-29 19:54,130.00,11.50
IND,2016-03-29 20:54,120.00,5.75
IND,2016-03-29 21:54,90.00,9.20
IND,2016-03-29 22:54,80.00,10.35
IND,2016-03-29 23:54,90.00,11.50
IND,2016-03-30 00:54,110.00,8.05
IND,2016-03-30 01:54,90.00,9.20
IND,2016-03-30 02:54,90.00,9.20
IND,2016-03-30 03:54,90.00,8.05
IND,2016-03-30 04:54,90.00,8.05
IND,2016-03-30 05:54,100.00,6.90
IND,2016-03-30 06:54,120.00,6.90
IND,2016-03-30 07:54,120.00,8.05
IND,2016-03-30 08:54,140.00,12.65
IND,2016-03-30 09:54,130.00,11.50
